o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:available,dcterms:isPartOf,dcterms:hasPart,dcterms:dateSubmitted,dcterms:license,bibo:number,rdfs:comment,crm:P16i_was_used_for,crm:P44_has_condition,crm:P57_has_number_of_parts,crm:P70i_is_documented_in,crm:P187_has_production_plan,curation:status,modsci:hasManufacturer,modsci:hasScientificInstrumentManufacturer,modsci:instrumentUsedInScience,modsci:isManufacturerOf,modsci:usesInstrument,rico:documentedBy,rico:hasOrHadIdentifier,rico:hasOrHadPhysicalLocation,rico:descriptiveNote,rico:location,rico:measure,rico:technicalCharacteristics,schema:brand,schema:dateCreated,schema:model,schema:storageRequirements,schema:serialNumber,schema:material
4577,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Stroborama,SEGUIN-0125,,,,,2021-12-13,,16668,"""P"" est peut-être pour ""portatif"", si l'on se base sur les différences avec les photos de modèles A, B, etc. beaucoup plus imposants et ne disposant pas d'un organe d'éclairage fait pour être porté à la main, contrairement aux modèles ""P"".","La stroboscopie consiste à utiliser la persistance rétinienne pour décomposer un mouvement périodique en échantillonnant des ""instantanés"" sélectionnés à une fréquence donnée. Les stroboscopes à illumination utilisent pour cela des éclairs lumineux dont la fréquence est réglable par l'utilisateur. Le Stroborama des frères Seguin présente une innovation dans le circuit électrique produisant les éclairs, qui permet une intensité lumineuse décuplée. Grâce à cette intensité lumineuse importante, il ne nécessite pas de plonger l'objet à observer dans le noir contrairement aux stroboscopes de son temps. Cela fit son succès en usage industriel, dans les filatures (pour mesurer la vitesse des broches d'un métier à tisser) ou le développement des moteurs (pour observer l'injection du carburant dans un moteur à explosion par exemple).

On fait varier la fréquence d'illumination au moyen de la manette au sommet de l'appareil. Si le mouvement périodique observé semble immobile, c'est que la fréquence d'illumination, qu'on peut lire sur le cadran tachymétrique, est un sous-multiple entier de la fréquence du mouvement observé. Si le mouvement semble ralenti, la fréquence d'illumination est un peu plus lente, et si le mouvement semble rétrograder elle est un peu plus rapide. Cet usage de l'appareil justifie son appellation occasionnelle de télétachymètre. Il peut également être utilisé pour observer un mouvement périodique rapide avec un ralenti apparent.",Bon état,1,http://cnum.cnam.fr/redir?4KY28.109 | http://cnum.cnam.fr/redir?SCVIE.102 | https://gallica.bnf.fr/ark:/12148/bpt6k30659909 | https://gallica.bnf.fr/ark:/12148/bpt6k122364q,,Intégrité: non,Recherches Mécaniques et Physi,,4040 | 4038,,,,,Salle de classe,"Sur une plaque métallique rivetée sur un côté : ""STROBORAMA / BREVETS SEGUIN FRÈRES / TYPE [poinçonné : P3] N° [poinçonné : 525] V. [poinçonné : ] 110 / RECHERCHES MÉCANIQUES ET PHYSIQUES / 2, rue Danton_LEVALLOIS_(Seine)""
Sur un cadran circulaire à aiguille sur le dessus de la machine : ""STROBORAMA / TOURS PAR MINUTE / A[??] [un logo] PARIS"". Une graduation circulaire est marquée, de 1500 à 6500 (graduée tous les 100 puis tous les 50, chiffrée sur l'intérieur tous les 500). Sur la même graduation, une seconde chiffraison est marquée en vis-à-vis, sur l'extérieur, de 7000 à 13000, tous les 1000, en face de chaque échelon de 500 sur la chiffraison intérieure, 7000 étant situé en face de 3500 et 13000 en face de 6500. Un ""0"" est marqué au point haut de la graduation, près de la marque 1500.",,54 cm (hauteur) x 23 cm (largeur) x 28 cm (longueur),,,,P3,,525,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2658 Caoutchouc | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4576,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Escabeau d'astronome,SEGUIN-0124,,,,,2021-12-13,,16667,,"Cet escabeau était probablement utilisé pour les observations astronomiques. Il permet de s'asseoir à différents niveaux en fonction de l'inclinaison de l'instrument. On peut cependant noter qu'il ne semble pas possible de le faire entrer dans l'observatoire de Varagnes. Aussi a-t-il peut-être servi dans les observatoires précédents de Marc Seguin, à Fontenay et Annonay, avant d'être réutilisé à d'autres fins à Varagnes.",Bon état,1,https://www.pop.culture.gouv.fr/notice/palissy/IM25001956 | http://sirius-floirac.fr/category/histoire-du-site/,,Intégrité: oui. Fonctionnel,,,4001 | astronomie galactique,,,,,Atelier d'artiste,,https://sws.geonames.org/2988507/ Paris,115 cm (hauteur) x 63 cm (largeur) x 140 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-946 Tissu | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois
4575,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Banc d'optique,SEGUIN-0123,,,,,2022-02-08,,16727,,Ce banc permet des expériences d'optique en fonction des accessoires utilisés.,Bon état. Manque la source lumineuse,,Aseiste,,Intégrité: oui. Fonctionnel,,,4040 | 4038,,,,C131,Cabinet de physique,,,51 cm (hauteur) x 26 cm (largeur) x 130 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4574,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Machine électrostatique de Ramsden,SEGUIN-0122,,,,,2022-02-08,,16726,"Il s'agit d'un grand modèle.
En 1768, Jesse Ramsden met au point sa machine à plateau tournant.
Machine à frottements.",Cette machine permet de produire de l'électricité par frottement. Elle transforme l'énergie mécanique en élergie électrique. Le principe consiste à faire tourner le disque de verre grâce à la poignée. Le disque frotte les coussins de cuir et arrache des charges qui se transmettent et sont recueillies par les peignes sur les tubes en laitons isolés par les pieds en verre.,Bon état. Un coussin en cuir à remettre en place,,Aseiste,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11958159r électrostatique | 4040,,,,C131,Cabinet de physique,,,127 cm (hauteur) x 60 cm (largeur) x 120 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4573,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Machine de Wimshurst,SEGUIN-0121,,,,,2022-02-08,,16725,Charles GoodYear obtient l'ébonite en 1839 en soumettant le caoutchouc naturel à un processus prolongé de vulcanisation. Sa couleur proche de l'ébène est à l'origine de son nom. L'ébonite est commercialisée depuis 1851. C'est l'ancêtre des résines artificielles.,Cet appareil est un générateur électrique à haute tension transformant une puissance mécanique en puissance électrique.,"Mauvais état. Un des disques est tombé.
La courroie d'entraînement n'est plus en place",,Aseiste | BDD PATSTEC Auvergne,,Intégrité: non. Non fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11958159r électrostatique | 4040,,,,C132,Cabinet de physique,,,62 cm (hauteur) x 24 cm (largeur) x 50 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4572,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Spectroscope à 4 prismes,SEGUIN-0120,,,,4583 | 4587 | 4588,2022-02-08,,16723,"Le spectroscope à quatre prismes signé J. Duboscq de l’observatoire de Besançon (IM25001975, voir aussi http://patrimoine.bourgognefranchecomte.fr/connaitre-le-patrimoine/les-ressources-documentaires/acces-aux-dossiers-dinventaire/etude/9703c191-7214-479b-ac10-4cd6e5d84e0d.html) est tout à fait similaire (au disque présent à l’extrémité du collimateur SEGUIN-0136, et absent sur celui de Besançon, près).","Cet instrument sert à disperser la lumière issue d'une source afin d'en étudier le spectre, en déplaçant la lunette d'observation selon les angles de dispersion de chaque longueur d'onde. Il peut être utilisé pour des expériences optiques, chimiques, ou astrophysiques, le spectre lumineux étant relié à la composition chimique de la source. La source lumineuse à analyser est envoyée sur les prismes à travers un collimateur (SEGUIN-0136) équipé d'une fente réglable. Les prismes dispersent le rayon initial, dont les différentes longueurs d'onde peuvent être captées par la lunette d'observation. La multiplication des prismes permet d'augmenter la dispersion du spectre. Les modèles les plus simples étaient à un prisme, les plus complexes à 6 prismes. Une lunette à micromètre (SEGUIN-0131), éclairée par une lampe commune, sert à superposer l'image d'un micromètre sur le spectre observé.","Bon état. Les prismes sont ébréchés par endroits. L'appareil est assez sale, et le limbe présente de nombreuses tâches d'oxydation du côté des prismes",3,"https://fr.wikipedia.org/wiki/Spectroscope | http://cnum.cnam.fr/redir?M20328_2
https://journals.openedition.org/bibnum/746",,Intégrité: oui,http://viaf.org/viaf/95912279 Jules Duboscq,,4040 | 4038,,,19335 | 19333 | 19332 | 19314,OC 172,Cabinet de physique,"""J. Duboscq à Paris""
Les nombres ""1"", ""2"", ""3"" et ""4"" sont gravés sur les fixations en métal de chacun des prismes.
Sur le limbe, sont gravées des graduations sur 360 degrés, à l'unité, avec chiffraison de 20 en 20. Une réglette sur le mécanisme de fixation de la lunette d'observation au cercle gradué est graduée de 0 à 60, avec chiffraison de 20 en 20 et graduations toutes les vingtaines, dizaines, puis unités.",https://sws.geonames.org/2988507/ Paris,62 cm (hauteur) x 24 cm (largeur) x 50 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4571,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Machine électrostatique de Ramsden,SEGUIN-0119,,,,,2022-02-08,,16722,"Il s'agit d'un petit modèle.
En 1768, Jesse Ramsden met au point sa machine à plateau tournant.
Machine à frottements.",Cette machine permet de produire de l'électricité par frottement. Elle transforme l'énergie mécanique en élergie électrique. Le principe consiste à faire tourner le disque de verre grâce à la poignée. Le disque frotte les coussins de cuir et arrache des charges qui se transmettent et sont recueillies par les peignes sur les tubes en laitons isolés par les pieds en verre.,"Mauvais état. Mauvais état, manque un coussin en cuir. Un des deux ensemble peignes + manchon n'est plus en position",,Aseiste,,Intégrité: non. Non fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11958159r électrostatique | 4040,,,,C133,Cabinet de physique,,,48 cm (hauteur) x 30 cm (largeur) x 77 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4570,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Machine pneumatique à deux corps de pompe,SEGUIN-0118,,,,,2022-02-08,,16721,Maison fondée en 1820 par Deleuil Père qui s'oriente dans la construction d'instruments de grande précision. Son fils lui succède en 1855. Maison reprise par 2 ingénieurs Pillon et Velter qui poursuivent la fabrication d'instruments de grande précision.,La machine sert à raréfier l'air que contient un espace clos.,Bon état,,Aseiste,,Intégrité: non. Non fonctionnel,Deleuil,,http://ark.bnf.fr/ark:/12148/cb119520549 hydrodynamique | 4040,,,18700 | 18672 | 19749 | 19332 | 19326,C156,Cabinet de physique,"Plaque sur la table en bois ""DELEUIL A PARIS""",https://sws.geonames.org/2988507/ Paris,118 cm (hauteur) x 42 cm (largeur) x 75 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4569,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Lanterne de projection,SEGUIN-0117,,,,,2022-02-08,,16720,"Autre nom : lanterne magique
La maison Molteni est fondée en 1782 par B. Molteni, d'origine italienne, constructeur d'instruments d'optique. Vers 1830, Molteni fabrique les premiers instruments pour Daguerre. En 1841, création de la Société Molteni (Molteni Père et Fils et Ferdinand Sieger) pour l'exploitation d'un établissement de ""fabrication d'instruments d'optique, de physique et de mathématiques"".","Cet appareil permet d'obtenir des images agrandies de petits objets sur un écran vertical.
La projection permet à un vaste auditoire de voir l'image agrandie de l'objet.
Il s'agirait d'un appareil prévu pour les écoles car de fabrication plus soignée avec notamment la base en bois d'acajou.",Bon état,,Aseiste,,Intégrité: non. Non fonctionnel,A. Molteni,,4040 | 4038,,,,C151,Cabinet de physique,"sur une plaque en laiton fixé sur la base en acajou ""A. MOLTENI 44, rue du Château d'eau, PARIS""",https://sws.geonames.org/2988507/ Paris,"36 cm (hauteur) x 23 cm (largeur) x 42,5 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4568,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Lanterne magique,SEGUIN-0116,,,,,2022-02-08,,16719,"Alvergniat frères (1858-après 1900), maison fondée en 1858 par les frères Alvergniat, reprise en 1890 par Victor Chabaud qui la dirigea jusqu'en 1879.","Cet appareil permet d'obtenir des images agrandies de petits objets sur un écran vertical.
La projection permet à un vaste auditoire de voir l'image agrandie de l'objet.",Bon état,,,,Intégrité: oui. Fonctionnel,Alvergniat et frères,,4040 | 4038,,,,C149,Cabinet de physique,"Plaque sur laquelle est noté ""Mson ALVERGNIAT Fres - Vve CHABAUD suc 10, rue de la Sorbonne, 10 - PARIS""",https://sws.geonames.org/2988507/ Paris,"25 cm (hauteur) x 13,5 cm (largeur) x 14 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4567,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Chambre noire,SEGUIN-0115,,,,,2022-01-31,,16718,,"C'est l'ancêtre de l'appareil photographique. Il enregistre l'image d'un objet sur une plaque photosensible (plaque ou pellicule).
Pour la mise au point, on déplace l'objectif à l'aide d'un bouton crémaillère, sous un tissu noir pour éviter de marquer la plaque photosensible.",Bon état,,,,Intégrité: oui. Fonctionnel,Gasc & Charconnet,,4040 | 4038,,,,C147,Cabinet de physique,"""Quick Acting"" ""V & A"" ""Portrait Lens Patente"" ""Gasc & Charconnet Paris""",https://sws.geonames.org/2988507/ Paris,29 cm (hauteur) x 22 cm (largeur) x 30 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4566,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Lanterne de projection,SEGUIN-0114,,,,,2022-01-31,,16717,,"Cette lanterne utilise des arcs électriques comme source lumineuse pour projeter des images sur plaque de verre. Ici, la transformation a été réalisée par l'utilisation d'une lampe à incandescence alimentée par un transformateur installé sur le socle.
La lanterne peut être équipée d'un diaphragme à fente réglable ou d'un diaphragme à fente revolver à trous circulaires.",Bon état,,,,Intégrité: oui. Fonctionnel,,,4040 | 4038,,,19794,C146,Cabinet de physique,,,"85 cm (hauteur) x 27,5 cm (largeur) x 35 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4565,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Chambre noire,SEGUIN-0113,,,,,2022-01-31,,16716,,"C'est un instrument d'optique qui permet de réaliser la projection d'un objet sur une surface plane. On obtient ainsi une image en 2D.
Ce système fut très utilisé par les dessinateurs.
C'est l'ancêtre de la photographie.",Bon état,,,,Intégrité: oui. Fonctionnel,,,4040 | 4038,,,,C144,Cabinet de physique,,,17 cm (hauteur) x 16 cm (largeur) x 26 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4564,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Agrandisseur automatique solaire,SEGUIN-0112,,,,,2022-01-31,,16715,,"Cet agrandisseur, avec objectif double, est à rapports multiples. Il a la structure d'une lanterne magique. Un objectif renvoie l'image agrandie du négatif éclairé par la lumière solaire à l'aide d'un dispositif optique.
Au XXe siècle, l'éclairage électrique remplacera la lumière du soleil.",Bon état,,,,,Majoral,,4040 | 4038,,,,C137,Cabinet de physique,"""Agrandisseur automatique Majoral""",,35 cm (hauteur) x 30 cm (largeur) x 45 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
