o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:isVersionOf,crm:P44_has_condition,rico:documents,rico:hasCreator,rico:hasDocumentaryFormType,rico:hasOrHadPhysicalLocation,rico:hasOrHadSubject,rico:hasPublisher,rico:hasReceiver,rico:hasRecordSetType,rico:isDraftOf,rico:location
16640,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.14/4,1859-08-08,,,3991,M. Four,Correspondance,,,,3935 | 3936,,,
16639,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.14/3,1859-07-28,,,,M. Four,Correspondance,,,,3935 | 3936,,,
16638,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.14/2,1858-04-30,,,,M. Four,Correspondance,,,,3934,,,https://sws.geonames.org/2996944/ Lyon
16637,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.14/1,1856-10-16,,,,M. Four,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/2988507/ Paris
16636,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.14,1856/1861,,,,,,,,,,Sous-dossier d'archives,,
16635,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.13,1867,,,,,Correspondance,,,,,Sous-dossier d'archives,,https://sws.geonames.org/2992953/ Montbard
16634,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.12,1858,,,,,Correspondance,,,,,Sous-dossier d'archives,,https://sws.geonames.org/2988507/ Paris
16633,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.11,1860,,,,,Correspondance,,,,,Sous-dossier d'archives,,https://sws.geonames.org/2980587/ Sainte-Foy-l’Argentière
16632,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.10/4,,,,,,Correspondance,,,,3935,,,
16631,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.10/3,1862-07-08,,,,L.C.,Correspondance,,,,3935,,,https://sws.geonames.org/3165524/ Turin
16630,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.10/2,1859-08-03,,,,"Duminois , ingénieur de la compagnie d'Orléans",Correspondance,,,,3935,,,https://sws.geonames.org/3029995/ Brioude
16629,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.10/1,1859-04-17,,,,"Louis Magloire Cottard, maire de la Ciotat",Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/3010025/ La Ciotat
16628,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.10,1859/1862,,,,,,,,,,Sous-dossier d'archives,,
16627,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/9,1859-05-25,,,,Antoine et Benoît Tisseur,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/2973886/ Souzy
16626,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/8,1859-04-13,,,,M. Désignand,Correspondance,,,,3936,,,https://sws.geonames.org/2992953/ Montbard
16625,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/7,1858-12-09,,,,,Correspondance,,,,Madame Mangini,,,
16624,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/6,1858-04-07,,,,"Marie Pallay, née Peillon",Correspondance,,,,,,,https://sws.geonames.org/2983408/ Rive-de-Gier
16623,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/5,1857-09-23,,,,Rave,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/3033216/ Bert
16622,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/4,1857-06-10,,,,M.A.F. Pitiot,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/2996944/ Lyon
16621,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/3,1856-05-06,,,,M. Mathieu,Correspondance,,4044,,3935 | 3936,,,https://sws.geonames.org/2996944/ Lyon
16620,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/25,,,,,Vve Debos,Correspondance,,,,Madame Mangini,,,
16619,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/24,,,,,Vve Debos,Correspondance,,,,Madame Mangini,,,
16618,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/23,,,,,,Correspondance,,,,3955,,,
16617,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/22,,,,,C. Filot,Correspondance,,,,3935 | 3936,,,3913
16616,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/21,,,,,Louise Cortenis,Correspondance,,,,M. de Montgenis,,,https://sws.geonames.org/2996944/ Lyon
16615,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/20,,,,,Blanc,Correspondance,,,,"M. Laurent, maire",,,
16614,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/2,1853-12-09,,,,Renaud,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/3037818/ Amplepuis
16613,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/19,1872-05-24,,,3985,D. Cloz,Correspondance,,,,3955,,,https://sws.geonames.org/2997626/ Lons-le-Saunier
16612,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/18,1872-05-16,,,,femme Fongeallaz,Correspondance,,,,3936,,,https://sws.geonames.org/2996944/ Lyon
16611,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/17,1870-01-26,,,,Y. Bermond,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16610,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/16,1870-03-26,,,,Clémence Péli,Correspondance,,,,3952,,,3913
16609,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/15,1869-11-19,,,,J. Vernoy,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16608,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/14,1869-11-15,,,,Marsenga,Correspondance,,,,Madame Mangini,,,
16607,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/13,1869-09-29,,,,Femme Robert,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16606,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/12,1869-02-14,,,,A. Félix,Correspondance,,,,3952,,,3913
16605,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/11,1868-03-18,,,,"Guillot, tonnelier",Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/2996944/ Lyon
16604,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/10,1859-08-23,,,,"Requiers, officier retraité de génie civil",Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/3009791/ La Crau
16603,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.2.1/1,1853-01-21,,,,M. Bajord,Correspondance,,,,3935 | 3936,,,https://sws.geonames.org/2980587/ Sainte-Foy-l’Argentière
16602,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2.1,1853/1872,,,,,,,,,,Sous-dossier d'archives,,
16601,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.2,1847/1872,,,,,,,,,,Dossier d'archives,,
16600,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.2/4,1860-10-06,,,,Docteur Philippain,Correspondance,,,,3934,,,
16599,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.2/3,1860-09-20,,,,Docteur Philippain,Correspondance,,,,3934,,,
16598,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.2/2,1860-09-13,,,,Docteur Philippain,Correspondance,,,,3934,,,
16597,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.2/1,1860-09-09,,,,Docteur Philippain,Correspondance,,,,3934,,,
16596,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.1.2,1860,,,,,,,,,,Sous-dossier d'archives,,
16595,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/8,,,,,"Père Berger, curé",Correspondance,,,,,,,
16594,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/7,1858-09-17,,,,Soeur Théola,Correspondance,,,,3934,,,
16593,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/6,1858-04-26,,,,Soeur Marchand,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16592,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/5,1858-04-11,,,,"Soeur Eugénie, fille de la charité",Correspondance,,,,Madame Mangini,,,
16591,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/4,,,,,"Père Rézy, abbé",Correspondance,,,,,,,
16590,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/3,,,,,"Père Gay, curé de Saint Genis l'Argentière",Correspondance,,,,,,,https://sws.geonames.org/2979986/ Saint-Genis-l'Argentière
16589,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/2,,,,,"Père Gay, curé de Saint Genis l'Argentière",Correspondance,,,,,,,https://sws.geonames.org/2979986/ Saint-Genis-l'Argentière
16588,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B14.1.1/1,1858-12-26,,,,"Père Gay, curé de Saint Genis l'Argentière",Correspondance,,,,,,,https://sws.geonames.org/2979986/ Saint-Genis-l'Argentière
16587,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.1.1,1858,,,,,,,,,,Sous-dossier d'archives,,
16586,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14.1,1858/1860,,,,,,,,,,Dossier d'archives,,
16585,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B14,1847/1872,,,,,,Bureau de Marc Seguin Travée 2 étagère 7,,,,Sous-série d'archives,,
16584,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/7,1870-01-23,,,,3948,Correspondance,,,,3952,,,
16583,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/6,,,,,3948,Correspondance,,,,3952,,,
16582,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/5,,,,,3952,Correspondance,,,,3948,,,
16581,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/4,1869-07-26,,,,3948,Correspondance,,,,3952,,,
16580,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/3,1869-07-17,,,,3948,Correspondance,,,,3952,,,https://sws.geonames.org/2975893/ Mauvent (Satillieu)
16579,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/2,1869-05-06,,,,3948,Correspondance,,,,3952,,,https://sws.geonames.org/2975893/ Mauvent (Satillieu)
16578,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.9/1,,,,,3948,Correspondance,,,,3952,,,https://sws.geonames.org/2975893/ Mauvent (Satillieu)
16577,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.9,1869/1870,,,,,,,,,,Sous-dossier d'archives,,
16576,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.8/2,,,,,Adèle Dupasquier,Correspondance,,,,3949,,,https://sws.geonames.org/2979986/ Saint-Genis-l'Argentière
16575,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.8/1,,,,,Adèle Dupasquier,Correspondance,,,,3933,,,https://sws.geonames.org/2996944/ Lyon
16574,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.8,,,,,,,,,,,Sous-dossier d'archives,,
16573,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.7/2,,,,,,Correspondance,,,,,,,
16572,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.7/1,1858-04-18,,,,Veuve Balaÿ,Correspondance,,,,3934,,,
16571,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.7,1858,,,,,,,,,,Sous-dossier d'archives,,
16570,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.6,,,,,,Correspondance,,,,,Sous-dossier d'archives,,https://sws.geonames.org/2975893/ Mauvent (Satillieu)
16569,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.5,1853,,,,,Correspondance,,,,,Sous-dossier d'archives,,https://sws.geonames.org/3037514/ Annonay
16568,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.4/2,1856-03-16,,,,3933,Correspondance,,,,3935,,,
16567,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.4/1,1869-01-11,,,,Lydie Luquet de Saint-Germain née de Montgolfier,Correspondance,,,,3952,,,
16566,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.4,1856/1869,,,,,,,,,,Sous-dossier d'archives,,
16565,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.3,,,,,,Correspondance,,,,,Sous-dossier d'archives,,
16564,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.2/2,,,,,Marie Givord,Correspondance,,,,3923 | 3931,,,
16563,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.2/1,,,,,Marie Givord,Correspondance,,,,3923,,,
16562,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.2,,,,,,,,,,,Sous-dossier d'archives,,
16561,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/9,1855/1871,,,,Anirancie,Correspondance,,,,Madame Mangini,,,
16560,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/8,1855-05-06/1871-05-06,,,,Eugénie Chesnel,Correspondance,,,,3949,,,https://sws.geonames.org/2659994/ Lausanne
16559,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/7,1855/1871,,,,L. Plene,Correspondance,,,,Madame Mangini,,,
16558,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/6,1855/1871,,,,,Correspondance,,,,Madame Mangini,,,
16557,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/5,1871-02-28,,,,A. Delafond,Correspondance,,,,3933,,,https://sws.geonames.org/3031582/ Bordeaux
16556,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/42,1859-01-06,,,,Thérèse Cuty,Correspondance,,,,3934,,,
16555,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/41,1859-12-16,,,,Thérèse Cuty,Correspondance,,,,3934,,,https://sws.geonames.org/3028808/ Cannes
16554,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/40,1869-09-12,,,,Clémence Péli,Correspondance,,,,3952,,,3913
16553,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/4,1859-07-27,,,,L. Luquet,Correspondance,,,,Madame Mangini,,,
16552,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/39,,,,,L. Vve Veyssière,Correspondance,,,,3952,,,
16551,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/38,,,,,Henriette,Correspondance,,,,Madame Mangini,,,
16550,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/37,1868-12-29,,,,,Correspondance,,,,3952,,,3913
16549,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/36,1858-05-05,,,,,Correspondance,,,,3952,,,https://sws.geonames.org/3035681/ Avignon
16548,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/35,1869-02-04,,,,Élise Vadon,Correspondance,,,,3952,,,https://sws.geonames.org/2969355/ Vidalon
16547,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/34,1855-07-29,,,,Maria Amphant,Correspondance,,,,3934,,,https://sws.geonames.org/2972328/ Toulon
16546,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/33,,,,,Maria Lambert,Correspondance,,,,3934,,,https://sws.geonames.org/2996944/ Lyon
16545,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/32,,,,,L. Vve Veyssière,Correspondance,,,,3952,,,
16544,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/31,,,,,L. Vve Veyssière,Correspondance,,,,3952,,,
16543,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/30,,,,,Marie Dufournet,Correspondance,,,,Madame Mangini,,,
16542,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/3,1869-09-14,,,,,Correspondance,,,,Madame Mangini,,,3913
16541,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/29,,,,,Élisa Jossereaux,Correspondance,,,,3934,,,https://sws.geonames.org/3024351/ Coligny
16540,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/28,,,,,Eugénie Chesnel,Correspondance,,,,3934,,,https://sws.geonames.org/2659994/ Lausanne
16539,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/27,1870-02-01,,,,Portet,Correspondance,,,,3934,,,https://sws.geonames.org/2988507/ Paris
16538,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/26,1859-08-15,,,,Victorine Mercier,Correspondance,,,,3923,,,
16537,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/25,1859-07-25,,,,Sophie Dervieu,Correspondance,,,,3923,,,
16536,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/24,1859-03-08,,,,Lucie Dufournel,Correspondance,,,,3934,,,https://sws.geonames.org/3014784/ Gray
16535,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/23,1862-04-01,,,,,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2973886/ Souzy
16534,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/22,,,,,Francisque Aynard,Correspondance,,,,3952 | 3933,,,
16533,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/21,1858-04-28,,,,Soeur Louise,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16532,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/20,1858-01-24,,,,Anaïs Rivoyre,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16531,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/2,1859-07-26,,,,E. Chomé,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2996944/ Lyon
16530,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/19,1857-07-21,,,,Lydie Luquet de Saint-Germain née de Montgolfier,Correspondance,,,,Madame Mangini,,,
16529,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/18,1869-09-06,,,,L. P.,Correspondance,,,,3952,,,
16528,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/17,,,,,B. de Montgolfier,Correspondance,,,,3952,,,
16527,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/16,1869-06-27,,,,Thérèse (de Montgolfier),Correspondance,,,,3952,,,https://sws.geonames.org/2975893/ Mauvent (Satillieu)
16526,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/15,1855-06-07/1871-06-07,,,,B. Lynard,Correspondance,,,,3952,,,
16525,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/14,1855-12-21/1871-12-21,,,,P. Bonnon,Correspondance,,,,3952,,,https://sws.geonames.org/3037514/ Annonay
16524,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/13,1855-01-04/1871-01-04,,,,L. Chais,Correspondance,,,,3952,,,
16523,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/12,1855-03-14/1871-03-14,,,,Antoni Balaÿ,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2980291/ Saint-Étienne
16522,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/11,1855/1871,,,,Augustine Bous,Correspondance,,,,Madame Mangini,,,
16521,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/10,1855/1871,,,,B. Lynard,Correspondance,,,,3952,,,
16520,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.12/1,1858-02-24,,,,Sophie Reyman,Correspondance,,,,Madame Mangini,,,https://sws.geonames.org/2973886/ Souzy
16519,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.12,1855/1871,,,,,,,,,,Sous-dossier d'archives,,
16518,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.11,1859,,,,,Correspondance,,,,,Sous-dossier d'archives,,
16517,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.10/2,1869,,,,Claire,Correspondance,,,,3949,,,
16516,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.10/1,1869-05-18,,,,Claire,Correspondance,,,,3952,,,
16515,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B13.3.10,1869,,,,,,,,,,Sous-dossier d'archives,,
16514,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B13.3.1/2,1859-05-09,,,,Jenny Bugey,Correspondance,,,,3934,,,https://sws.geonames.org/2996944/ Lyon
